UFID,GRND_FLR,HEIGHT,CONT,ABSOLUTE_HEIGHT,latitude,longitude
0000192077784463255100000000,1.0,3,8.777398027702652,11.777398027702652,37.51912655263001,126.91117417447752
1966192157124463030800000000,2.0,6,9.008436636712888,15.008436636712888,37.518925222764906,126.91207188236122
0000191834514465021800000000,2.0,6,8.705092638400775,14.705092638400775,37.52071623134858,126.90842041930543
1976192151464466735400000000,1.0,3,13.270300477590462,16.27030047759046,37.522262915752044,126.91200387570629
1974192032114466962600000000,1.0,3,10.779425959130242,13.779425959130242,37.52246662163785,126.91065356447757
1960191847144463597000000000,4.0,13,9.060535894410037,22.060535894410037,37.51943266000938,126.90856484233217
1965191972104463711500000000,1.0,3,8.815360432501812,11.815360432501812,37.51953687695984,126.90997825965131
1963191967344464775700000000,1.0,3,8.726959689649814,11.726959689649814,37.52049564228339,126.90992326273539
1965191979584464522000000000,2.0,6,8.732725291126641,14.732725291126641,37.520267237709085,126.91006195078522
2000192175824467166500000000,3.0,10,14.141517635629977,24.141517635629977,37.52265159107863,126.91227899801986
1992192075464467759900000000,13.0,39,12.810228913900287,51.81022891390029,37.52318542270404,126.91114305124665
1960191955394463766900000000,3.0,9,8.811831145335024,17.811831145335024,37.51958668806094,126.90978916427993
1965191934124464047600000000,1.0,3,8.737299550847325,11.737299550847325,37.51983939581441,126.90954826256392
1964191920544464072200000000,1.0,3,8.75720597506209,11.75720597506209,37.51986140709842,126.90939465086936
0000192294144464659700000000,8.0,24,13.856620476851191,37.85662047685119,37.520393966868355,126.9136201475324
1958191852694465455400000000,1.0,3,8.714632034068552,11.714632034068552,37.521107063096146,126.9086256394116
0000191905014465356400000000,1.0,3,8.132815162963908,11.132815162963908,37.52101831318956,126.90921757450319
0000192001274464241100000000,1.0,3,8.638406804274979,11.638406804274979,37.520014348082235,126.91030765836099
0000191865544464519700000000,1.0,3,8.733567436515749,11.733567436515749,37.52026413135946,126.9087719740083
0000191913344464893400000000,1.0,3,8.658014151727826,11.658014151727826,37.52060123954717,126.9093122205567
1976191972754464415800000000,1.0,3,8.714686508859499,11.714686508859499,37.520171479571104,126.90998480437989
1967192003634463119900000000,1.0,3,8.99331038601517,11.99331038601517,37.51900409245949,126.9103355297773
1958192001454464397100000000,1.0,3,8.712326466541963,11.712326466541963,37.520154830671764,126.91030949978523
0000191892474464214100000000,1.0,3,8.771061403847284,11.771061403847284,37.51998898380786,126.90907699824531
0000191905604464753600000000,1.0,3,8.638101863265483,11.638101863265483,37.52047523527678,126.90922489027143
1966191943724465048900000000,2.0,6,8.711019453980652,14.711019453980652,37.52074163353848,126.90965577699941
1945191974984464676400000000,1.0,3,8.732630760063588,11.732630760063588,37.520406305931736,126.91000976518403
0000191868514466160600000000,1.0,3,8.663118876849987,11.663118876849987,37.52174261734658,126.9088037116141
0000191866494466227200000000,1.0,3,8.692977355215412,11.692977355215412,37.52180260841379,126.90878084947806
1974192068844465308200000000,1.0,3,10.220288963411475,13.220288963411475,37.52097630411538,126.91107087461172
1966191881454465389100000000,1.0,3,8.462102245806046,11.462102245806046,37.52104756207295,126.90895094888128
1972191984134465803300000000,1.0,3,10.05710951651168,13.05710951651168,37.52142166120758,126.91011208028634
1960191839174464210600000000,2.0,6,8.879157986701042,14.879157986701042,37.51998536176243,126.9084740229283
1956192139944462784900000000,2.0,6,9.056405008863441,15.056405008863441,37.51870348741959,126.91187788897281
0000192031014463935400000000,1.0,3,8.709758386175245,11.709758386175245,37.51973917509169,126.91064441352961
0000191874774464422600000000,1.0,3,8.744122264548999,11.744122264548999,37.52017676000922,126.90887645474628
1978191981104464023200000000,2.0,6,8.696569856703531,14.696569856703531,37.51981777282379,126.9100797341994
1965191900294464136200000000,2.0,6,8.778691632111888,14.778691632111888,37.519918911782305,126.90916549996872
2003191997414466217400000000,8.0,22,10.18344966603581,32.18344966603581,37.52179488950634,126.91026186409725
1960191980584465056800000000,2.0,6,8.763728105939519,14.763728105939519,37.52074902924753,126.91007272070901
1988192038064463856400000000,2.0,6,8.736292131515935,14.736292131515935,37.51966799558523,126.91072423532067
1967191818214464144300000000,3.0,9,8.944294672270306,17.944294672270306,37.51992546614574,126.90823705559151
0000191880104464655400000000,1.0,3,8.663658890450623,11.663658890450623,37.52038655632006,126.90893650414706
1985192127484467774100000000,1.0,3,13.77833215263321,16.77833215263321,37.523198645198235,126.91173151334229
1975192011344463709200000000,4.0,12,8.80107230855719,20.80107230855719,37.51953512426475,126.91042218693744
1966192113964463116100000000,2.0,6,8.790966294443207,14.790966294443207,37.519001628688706,126.91158358721674
2008192232694465185200000000,4.0,20,13.15865303485025,33.158653034850246,37.5208669152645,126.91292440661721
1977192180404466302800000000,1.0,3,13.35846171527251,16.35846171527251,37.52187345548996,126.91233178462475
0000191935364465525100000000,1.0,3,8.21750371449152,11.21750371449152,37.521170577226975,126.90956060982619
2004191963364467085000000000,3.0,11,10.614366250897904,21.614366250897902,37.52257631355555,126.90987573317186
0000191877984464579700000000,1.0,3,8.690605019717873,11.690605019717873,37.5203182823071,126.90891266979077
0000191903024464679900000000,1.0,3,8.629727767474364,11.629727767474364,37.52040879237324,126.90919582612676
0000191943604464780200000000,1.0,3,8.693628384337057,11.693628384337057,37.52049957418374,126.90965469773856
0000191893064464705300000000,1.0,3,8.622667983191768,11.622667983191768,37.5204316490016,126.90908308346954
1976192166134466679500000000,1.0,3,13.50654777798755,16.50654777798755,37.522212765963225,126.91216994334262
1970192208324465540600000000,3.0,12,12.919380377920426,24.919380377920426,37.5211869779046,126.9126483873029
0000192001704465075900000000,1.0,3,9.246484032120183,12.246484032120183,37.520766436046365,126.91031155649667
1995192052864465875300000000,1.0,4,11.020887512431933,15.020887512431933,37.521487201518745,126.9108894753283
2018192037554465753800000000,12.0,36,10.746504150383817,46.746504150383814,37.52137749008256,126.9107163077592
1986192223374466092500000000,2.0,6,13.89361629795646,19.89361629795646,37.52168433787993,126.91281801356656
1983191946174465421600000000,1.0,3,8.266398285812596,11.266398285812596,37.52107742833781,126.9096830521259
1985192139404467569600000000,1.0,3,13.708569370187783,16.70856937018778,37.52301443556025,126.91186656353787
1986192235724466602100000000,1.0,3,14.770653546351449,17.770653546351447,37.52214361678756,126.9129572669946
1958191881544465957400000000,1.0,3,8.47605428528302,11.47605428528302,37.52155964883405,126.90895136577548
1963191955134464641100000000,2.0,6,8.701045868014322,14.701045868014322,37.52037432442384,126.90978530872785
1958191888254465852800000000,1.0,3,8.379754219749886,11.379754219749886,37.52146541346909,126.90902737622869
2022191874724463533500000000,13.0,43,9.0393503766131,52.0393503766131,37.5193756228673,126.90887689513671
2022192120084466889800000000,15.0,56,12.769733319521926,68.76973331952192,37.522401741432724,126.91164868365203
1983192011794465878900000000,3.0,11,10.324257858780829,21.32425785878083,37.52149005874496,126.9104248938587
1967191904914465089800000000,1.0,3,8.559953878302869,11.559953878302869,37.52077811723874,126.90921674489537
1981191868024465520800000000,1.0,3,8.652769741708335,11.652769741708335,37.52116616205915,126.90879889523511
1981191850334463805700000000,3.0,9,8.978048785088252,17.97804878508825,37.51962071864812,126.9086007167034
1958191968334463861700000000,2.0,6,8.761234172913118,14.761234172913118,37.51967219853828,126.90993541383311
0000191869664464675600000000,1.0,3,8.67858415003985,11.67858415003985,37.52040461385521,126.90881841096973
1936191894704465308700000000,2.0,6,8.275273093714047,14.275273093714047,37.52097527239975,126.9091009483161
1980192006954465169400000000,1.0,3,9.646666788812118,12.646666788812118,37.52085076990141,126.91037086141868
0000191873294466095400000000,1.0,3,8.594733666799662,11.594733666799662,37.52168387302751,126.90885787635953
1961191985514464266800000000,3.0,9,8.682190395436248,17.682190395436248,37.520037306079615,126.91012936597383
1967192024294464158100000000,3.0,9,8.629982181573592,17.62998218157359,37.519939700328585,126.91056819879002
1943191854314466053000000000,1.0,3,8.808029572070922,11.808029572070922,37.52164555194573,126.90864326444905
1988191963864466597700000000,4.0,11,10.161804871321513,21.161804871321515,37.52213729352384,126.90988192606076
0000191875724466038000000000,1.0,3,8.55931829265674,11.55931829265674,37.521632211047105,126.90888544018453
2007192123784465204000000000,3.0,11,10.59009765614895,21.59009765614895,37.52088296370633,126.91169245818301
0000191849524465616400000000,1.0,3,8.745881584032274,11.745881584032274,37.521252150398865,126.908589596278
0000191822234464429300000000,1.0,3,8.870969597020203,11.870969597020203,37.520182331954516,126.90828218116756
1984192118304467592600000000,2.0,6,13.328528479947972,19.32852847994797,37.523034991802284,126.91162788759341
1968191968834463282900000000,4.0,12,8.98032043608234,20.98032043608234,37.51915072257138,126.90994173171532
1977192017194463892300000000,3.0,9,8.731055919986645,17.731055919986645,37.51970018190153,126.91048813337818
1975192058114464850000000000,1.0,3,10.0,13.0,37.52056339751382,126.91094991207184
2018191902454464939000000000,9.0,26,8.645505655876164,34.645505655876164,37.520642184749434,126.90918895101116
1978191932284464415800000000,1.0,3,8.654237179344081,11.654237179344081,37.5201711163369,126.90952704592279
1970192080364463433000000000,3.0,9,8.74651980436227,17.746519804362272,37.51928688653043,126.91120316148871
1937191832634464923000000000,1.0,3,8.73217337325803,11.73217337325803,37.52062724613132,126.90839924662181
0000191936254465122800000000,1.0,3,8.705178989193563,11.705178989193563,37.520808122693225,126.90957123686537
1936191874794465477200000000,1.0,3,8.557254351919823,11.557254351919823,37.521126875860226,126.90887552846966
0000191918014464724400000000,1.0,3,8.653810038009299,11.653810038009299,37.520449053750646,126.90936531613296
2018191889304463613200000000,15.0,56,8.983457166417637,64.98345716641764,37.51944750068309,126.90904170280493
1964191989464463939400000000,1.0,3,8.724317082290575,11.724317082290575,37.519742415501995,126.91017441893372
0000192001684463467900000000,1.0,3,8.894069424641263,11.894069424641263,37.519317660978025,126.91031310061385
2018191931434465720600000000,9.0,23,8.61054512156568,31.61054512156568,37.52134661408559,126.90951584877764
0000191950604464342000000000,1.0,3,8.67544931356126,11.67544931356126,37.520104775513026,126.90973432373939
1977192049784467269100000000,5.0,20,11.578333696840327,31.578333696840325,37.52274296606657,126.91085305473138
1971192069534465899200000000,3.0,9,11.141833504209279,20.14183350420928,37.52150887804329,126.91107804388947
1996192103754467664300000000,2.0,8,13.17573905301104,21.17573905301104,37.523099517099276,126.91146321043102
2014191941724466454300000000,8.0,29,10.068484335866643,39.06848433586664,37.52200784141827,126.90963148420977
1991192451674462217600000000,1.0,3,10.904237276491552,13.904237276491552,37.51819500659656,126.91540459552402
1960191895514462929000000000,1.0,3,9.431061864810733,12.431061864810733,37.518831219778896,126.90911273571228
1969191794564462715500000000,1.0,3,9.955787043439766,12.955787043439766,37.51863793467472,126.90797103608683
0000191716274460843700000000,2.0,5,19.564733995746586,24.564733995746586,37.51695074784013,126.9070876162213
1969191819724461172600000000,3.0,9,10.421060611896982,19.421060611896984,37.51724796906033,126.9082574540755
1997191765964460886000000000,9.0,37,15.698562992362586,52.69856299236258,37.51698927700034,126.90764962564828
0000191712384461662000000000,1.0,3,15.928507474400668,18.928507474400668,37.51768796926825,126.90704274963761
2012191772444461742900000000,2.0,8,11.11265031647433,19.11265031647433,37.51776138718641,126.90772201914857
2013192007574461953800000000,14.0,45,9.170900301357127,54.17090030135713,37.51795355417783,126.91038146798158
1965191941764462039200000000,2.0,6,9.448862197811467,15.448862197811467,37.518029927295416,126.90963696622643
1995191755164462022500000000,3.0,11,11.046896264088428,22.046896264088428,37.51801315136307,126.90752615423106
0000191716064463450700000000,1.0,3,9.743604022765792,12.743604022765792,37.51929959060643,126.90708233866091
0000191955534462270800000000,2.0,6,9.337214567646654,15.337214567646654,37.518238670145685,126.90979244474832
2010191701494461468900000000,6.0,18,14.395762602875935,32.395762602875934,37.51751394579326,126.90691972143438
1965191785614461780400000000,1.0,3,10.0,13.0,37.51779529862885,126.90787088525772
2003191701704461658000000000,6.0,17,14.562252447343857,31.56225244734386,37.51768430906168,126.90692189924467
0000191910814462923500000000,3.0,9,9.384253071610622,18.384253071610622,37.51882636823978,126.90928589229789
1959191924014462258000000000,2.0,6,9.477445569404388,15.477445569404388,37.518226887621964,126.90943594656213
2002192035874462265500000000,10.0,37,9.02314341380219,46.02314341380219,37.51823464249352,126.91070123322007
1960191780084460943100000000,3.0,9,14.383707383593178,23.383707383593176,37.51704083757673,126.90780930057207
1998191988124461939200000000,7.0,25,9.261600114958675,34.261600114958675,37.51794022680503,126.91016146968894
2013191697634461917000000000,10.0,33,0.0,33.0,37.51791758268167,126.9068754987038
1985191713214460982400000000,3.0,9,19.12540813304544,28.12540813304544,37.517075662449386,126.90705287266087
1983191698994462579800000000,5.0,18,11.25965005171902,29.25965005171902,37.51851494128229,126.90689022890751
1983191891604462460500000000,4.0,12,9.543672182878847,21.543672182878847,37.51840903704181,126.90906904699305
2004191829174462346600000000,8.0,24,9.834344511721309,33.83434451172131,37.518305862784715,126.90836297203792
2014192005444462114900000000,12.0,42,9.146002031861409,51.14600203186141,37.51809859577909,126.9103570844493
2019191755134461815900000000,13.0,38,12.039387146231913,50.03938714623192,37.517827003828,126.9075260680048
0000191769504461399600000000,1.0,3,12.975045125509219,15.975045125509219,37.517452082443526,126.90768913534868
0000191776304461421200000000,1.0,3,12.370522125428973,15.370522125428973,37.517471624878574,126.90776595431694
2006191921524461668600000000,4.0,12,9.6194861911239,21.619486191123897,37.51769582768266,126.90940840882368
1964191886514462986400000000,2.0,6,9.400268809493184,15.400268809493184,37.518882857608084,126.90901090375411
1981191864184461427100000000,2.0,6,9.921583943721997,15.921583943721997,37.517477684079914,126.90876009289278
1983191853954461832700000000,5.0,15,9.851182716288761,24.85118271628876,37.51784306572088,126.90864388287139
0000191726204460725400000000,2.0,6,19.399941059933067,25.399941059933067,37.5168442445611,126.90720004138613
0000191871934462609900000000,1.0,3,9.613968335101175,12.613968335101175,37.518543452192944,126.90884643905149
0000191907334461462500000000,1.0,3,9.727595499447403,12.727595499447403,37.51750994778659,126.90924811697998
1966191834984462728200000000,4.0,12,9.770975927399038,21.770975927399036,37.51864973210412,126.9084283369579
1985191735764461723100000000,3.0,9,13.911887520940148,22.911887520940148,37.51774325993579,126.90730710978545
2000191946214462187400000000,3.0,9,9.397068839750075,18.397068839750077,37.518163446822214,126.90968709599044
0000191826284461855100000000,3.0,9,9.94791421180252,18.94791421180252,37.51786297377474,126.90833088731975
1969191975144462341000000000,3.0,9,9.233896361711313,18.233896361711313,37.518302103322576,126.91001411816875
2016191807994461719000000000,9.0,27,10.0,37.0,37.517740207702765,126.9081241482127
1978191881894462047200000000,3.0,9,9.69015085497006,18.69015085497006,37.51803653604741,126.90895971742319
1969191895164462557600000000,3.0,9,9.504702234659222,18.50470223465922,37.518496599265106,126.90910925593396
1970191923254462098900000000,1.0,3,9.519419654151003,12.519419654151003,37.51808351963757,126.90942747123592
2015191811124462694800000000,10.0,30,9.884289045768185,39.884289045768185,37.51861940387108,126.90815844913108
2010191960434462749100000000,16.0,53,9.211092541346916,62.211092541346915,37.5186695692309,126.90984726178652
1971192016584462660500000000,3.0,9,9.021803003771995,18.021803003771993,37.51859031502222,126.91048256388923
2010191938294462765000000000,16.0,53,9.289026697406248,62.28902669740625,37.518683752703986,126.90959676960456
2015191822424462495200000000,9.0,29,9.858994538619351,38.85899453861935,37.518439640180404,126.9082863911774
1934191744684460801100000000,2.0,6,17.674724267642866,23.674724267642866,37.51691260023331,126.90740897475712
0000191727314460889900000000,1.0,3,18.52933863160549,21.52933863160549,37.51699243116552,126.90721246913422
1969191834264461845700000000,3.0,9,9.92080363793304,18.92080363793304,37.51785458966551,126.90842114930199
0000191934834461739400000000,2.0,6,9.544384472802205,15.544384472802205,37.51775973605616,126.90955886871804
1934191692334460948600000000,2.0,6,0.0,6.0,37.51704500713605,126.90681671668207
2003191984544462567700000000,10.0,28,9.14292119129001,37.142921191290014,37.51850647811144,126.91012025299003
1996192020254462019300000000,7.0,21,9.099785741828867,30.099785741828867,37.518012685535346,126.91052477046584
1972191799924462800900000000,2.0,6,9.89858847767525,15.89858847767525,37.51871488707757,126.90803163880437
0000191952604461693600000000,2.0,6,9.474216870355576,15.474216870355576,37.51771862411093,126.90975989902655
0000191763504461061300000000,4.0,12,15.039121906651848,27.03912190665185,37.517147199659114,126.90762167245362
1975191758194462441400000000,2.0,6,10.0,16.0,37.51839060517613,126.90755998715747
1976191873804461763800000000,3.0,9,9.795897297444975,18.795897297444974,37.51778115816471,126.90886852922203
1974191901214461965000000000,2.0,6,9.640395836272049,15.640395836272049,37.51796270854243,126.90917829409744
0000191933234461606800000000,2.0,6,9.580021234775751,15.580021234775751,37.51764026331741,126.90954092891627
1982191924834461562900000000,3.0,9,9.62724992017766,18.62724992017766,37.51760062967262,126.90944597703219
2015192032814462409800000000,15.0,48,9.011939561446676,57.011939561446674,37.51836464363003,126.91066645127557
1981191822664461668600000000,4.0,12,10.0,22.0,37.51769496711341,126.90829007663007
1966191715314460679100000000,3.0,9,20.424991408624457,29.424991408624457,37.516802406243336,126.90707690366013
0000191859724461267500000000,2.0,6,9.98078161619783,15.98078161619783,37.51733390171489,126.90870978808746
1966191845534461363700000000,3.0,9,10.0,19.0,37.517420386743346,126.90854916577004
1949191810584461514600000000,2.0,8,10.0,18.0,37.517556037551444,126.90815362282028
1935191974224461775700000000,2.0,6,9.359261808142668,15.359261808142668,37.517792782843344,126.91000439085474
1970191785144462415500000000,3.0,9,10.0,19.0,37.51836754858647,126.90786491666918
1968191788714462568800000000,5.0,18,10.0,28.0,37.518505733848414,126.90790505197177
0000191861654463054500000000,6.0,20,9.412646773668337,29.412646773668335,37.51894398486581,126.90872963642077
2002191844344462600300000000,6.0,16,9.747579208934884,25.747579208934884,37.51853459311388,126.90853434846854
1964192072794462261300000000,3.0,9,9.033430428075505,18.033430428075505,37.518231104736486,126.91111882206224
1981191874224462503500000000,4.0,12,9.608642018496106,21.608642018496106,37.51844762403692,126.90887237727871
1970191882544462588500000000,4.0,12,9.563945726981219,21.563945726981217,37.518524249700484,126.90896644276499
0000191802654461238900000000,2.0,6,11.31223563549785,17.31223563549785,37.5173075453267,126.9080642887477
0000191991674462713100000000,2.0,6,9.081614466104632,15.081614466104632,37.51863750499497,126.9102007845104
1960191724224461265200000000,2.0,6,16.957819300744514,22.957819300744514,37.517330566610575,126.90717711046275
2003192002384462497000000000,10.0,29,9.081959447991181,38.08195944799118,37.518442881705795,126.91032207811034
0000191907174462474400000000,4.0,12,9.482146739124712,21.482146739124712,37.51842172572343,126.90924516848712
1976191792624461445300000000,4.0,12,11.051609221626627,23.051609221626627,37.51749348496241,126.90795054972521
1973191949254462405300000000,5.0,15,9.336634957181317,24.336634957181317,37.51835977962036,126.90972128070229
0000191814644462782300000000,2.0,6,9.854118367914058,15.854118367914058,37.51869832980154,126.90819810750439
1984191716144463326200000000,2.0,6,9.784363566956417,15.784363566956417,37.51918749716153,126.9070833867196
0000191752484463332600000000,2.0,6,9.528251784008608,15.528251784008608,37.51919351809423,126.90749442296159
1934191753464460834900000000,1.0,3,16.864829308123586,19.864829308123586,37.516943158530374,126.90750830998773
1954191985264462737200000000,2.0,6,9.103335415982018,15.103335415982018,37.51865912035644,126.9101282311169
0000191836594461554100000000,1.0,3,9.990097340045999,12.990097340045999,37.517591851463145,126.90844778463028
1957191784404461931500000000,1.0,3,10.0,13.0,37.51793149421344,126.90785702426747
1978191768134463097600000000,4.0,12,9.789744041734792,21.789744041734792,37.518981918539225,126.90767174470636
2022191835924463052000000000,19.0,59,9.504244603360357,68.50424460336036,37.51894137013034,126.90843843267872
0000191747144460966200000000,3.0,9,16.70122028288076,25.70122028288076,37.51706136559924,126.90743672675059
0000191774804463270600000000,3.0,9,9.537823516761604,18.537823516761605,37.51913789780311,126.90774698009066
2020191736804462517100000000,13.0,39,10.030074940606955,49.03007494060695,37.51845860835506,126.90731784137864
2000191829444461993000000000,9.0,27,9.899327471206378,36.89932747120638,37.51798729558324,126.90836645898429
0000191762064463303500000000,2.0,6,9.535733026404705,15.535733026404705,37.519167390327524,126.90760281842036
1981191953124461858100000000,4.0,12,9.436592664566643,21.436592664566643,37.51786679747969,126.90976562528871
1984191709394463241800000000,2.0,6,9.867191685432186,15.867191685432186,37.51911135871589,126.90700708972034
1980191849624461626200000000,4.0,12,9.922446152729805,21.922446152729805,37.517656997363446,126.90859507945454
2020191731814461421200000000,13.0,40,15.651029202195282,55.65102920219528,37.51747113402776,126.90726273461254
1969191927014462465700000000,4.0,12,9.41082130769176,21.410821307691762,37.5184140741385,126.90946959311938
1930191817594461867600000000,3.0,9,9.976831891303986,18.976831891303988,37.51787416643433,126.90823257134014
1973191817224461293200000000,4.0,12,10.0,22.0,37.517356685590705,126.90822899931953
1980191901334461803700000000,4.0,12,9.68143637477063,21.68143637477063,37.51781738836499,126.90917979403947
1985191723614463429500000000,2.0,6,9.689519863700141,15.689519863700141,37.51928062078298,126.9071676800568
0000191861264461626600000000,3.0,9,9.879102626242616,18.879102626242616,37.51765745016366,126.90872683787532
1969191924044462174800000000,3.0,9,9.49959011154221,18.49959011154221,37.51815193655743,126.90943629136439
2021191732354463262500000000,15.0,59,9.690559136381719,68.69055913638172,37.51913013742678,126.90726665554675
1980191887174462787400000000,5.0,15,9.525443414705677,24.525443414705677,37.51870352991935,126.9090185601967
1983191961544462374000000000,4.0,12,9.288012521059795,21.288012521059795,37.51833172061789,126.9098603275855
0000191789774461660100000000,9.0,25,10.23197715929272,35.23197715929272,37.51768699093993,126.90791808023789
1985191757664461362200000000,4.0,12,14.027882380282513,26.027882380282513,37.51741825686428,126.90755517602915
2012191693244460772200000000,14.0,54,0.0,54.0,37.51688612675295,126.90682718262576
1977191820964462962900000000,3.0,9,9.651534182075645,18.651534182075643,37.51886111000673,126.90826944515564
1980191898104462249900000000,4.0,12,9.575814950370855,21.575814950370855,37.51821930262517,126.90914285441433
1968191760244462537800000000,3.0,9,10.000000000000002,19.0,37.5184775212977,126.90758312318988
1967191795464463007300000000,3.0,9,9.691676764632703,18.691676764632703,37.518900837242875,126.90798099026895
1949191805964463008300000000,4.0,13,9.654377207191033,22.654377207191033,37.51890186905265,126.90809970303143
2002191967334462611200000000,10.0,28,9.211076379168896,37.211076379168894,37.51854546331708,126.90992555496511
2000191926344462352600000000,2.0,9,9.443537973577747,18.443537973577747,37.51831216747638,126.90946211407349
2020191702664462697900000000,13.0,39,11.680177727163834,50.68017772716384,37.51862115592133,126.90693153715996
1995191806474463197800000000,2.0,7,9.448643755879491,16.44864375587949,37.51907254027753,126.90810529838876
1934191734594460760100000000,2.0,6,18.6149696714488,24.6149696714488,37.516875559791295,126.90729493114021
1963192078264462485000000000,3.0,9,8.948281650197545,17.948281650197544,37.51843274147505,126.91118049759132
1981191904494462757000000000,4.0,15,9.449072875158683,24.449072875158684,37.518676220488196,126.90921450838741
2020191804494462372100000000,12.0,37,9.952064982986894,46.9520649829869,37.51832851374538,126.90808372511644
2020191802614462154700000000,12.0,37,9.9727687424231,46.9727687424231,37.518132569595586,126.90806267087348
0000191853704461399800000000,3.0,9,9.967776596341126,18.967776596341125,37.517453029942416,126.90864156340938
1983191720924461716900000000,6.0,14,15.035809600587704,29.035809600587704,37.517737544929325,126.90713924033524
0000192063204462448600000000,2.0,6,8.925093954494814,14.925093954494814,37.51839981222472,126.91101019522043
2004191991274462288700000000,6.0,18,9.172473000063908,27.17247300006391,37.51825513604811,126.91019667997456
1982191682684463435600000000,4.0,12,0.0,12.0,37.51928571111217,126.90670467162775
0000192057974462219600000000,1.0,3,8.99282087616442,11.99282087616442,37.518193476368644,126.91095122409116
0000191784174461086800000000,1.0,3,13.393362882393829,16.39336288239383,37.51717039550735,126.90785535135835
1997191759354461637300000000,2.0,7,12.584003820894452,19.584003820894452,37.51766614734571,126.90757404957202
0000191835784461182500000000,1.0,3,10.0,13.0,37.51725707122317,126.90843909767923
1985191885044461883700000000,5.0,15,9.722159169997425,24.722159169997425,37.51788928818004,126.90899545952385
1978191922594461919200000000,3.0,9,9.560931238524091,18.56093123852409,37.51792162515172,126.90942020163398
1969191820814461089500000000,5.0,15,10.736958976145852,25.73695897614585,37.517173188557926,126.90826982997261
1971191848994462682400000000,4.0,12,9.71513198164117,21.71513198164117,37.51860859513932,126.9085868351516
2002191722334462622100000000,8.0,23,10.592346136942258,33.592346136942254,37.518553117823146,126.9071542042618
2016191886504461445400000000,20.0,78,9.825041258170792,87.82504125817078,37.51749438257496,126.90901250374863
1980191824454462708500000000,3.0,9,9.821782427323514,18.821782427323512,37.51863188858538,126.90830925608205
1982191810764462528600000000,10.0,28,9.913049442384557,37.913049442384555,37.51846963753548,126.90815451847614
1991191933364461968300000000,6.0,17,9.501885248606268,26.501885248606268,37.517965973124916,126.90954203201171
2001191796974463089200000000,5.0,16,9.598232692432878,25.59823269243288,37.51897469318566,126.90799794486948
0000191744014461077200000000,4.0,12,16.400455541563886,28.400455541563886,37.517161366955875,126.90740109262755
2005191706184462971100000000,7.0,20,10.110392585757815,30.110392585757815,37.518867450407384,126.90697104411163
1970191834294461331700000000,3.0,9,10.0,19.0,37.51739149062591,126.90842200458515
0000191818694461503400000000,2.0,6,10.0,16.0,37.517546076719974,126.90824540597325
1966191698264460619000000000,4.0,12,0.0,12.0,37.51674813804923,126.90688420737683
1989191963594462140800000000,6.0,18,9.328804857654228,27.328804857654227,37.51812162903847,126.9098837653348
0000191933944462208100000000,1.0,3,9.447852657947388,12.447852657947388,37.51818203053567,126.90954829789501
1985191716854463216600000000,2.0,6,9.81516058098785,15.81516058098785,37.51908870816305,126.90709146730322
0000191854064461954300000000,4.0,12,9.818270682035982,21.81827068203598,37.51795261065973,126.908645039368
1989191977154462207400000000,5.0,16,9.25349661482538,25.25349661482538,37.518181737932885,126.91003702353548
1973191846114461218600000000,5.0,15,10.0,25.0,37.51728966501305,126.9085558921609
1982191962924461768200000000,5.0,15,9.411739862174288,24.411739862174286,37.517785892762994,126.90987660971977
0000191703524461374800000000,2.0,6,16.662945090946668,22.662945090946668,37.51742910650054,126.90694279159509
1976191762994462636900000000,4.0,12,10.0,22.0,37.51856685097541,126.90761408221523
2018192037124462533500000000,19.0,77,8.983748409250538,85.98374840925054,37.51847605202701,126.91071497150925
1961191707174461238900000000,3.0,9,18.34129023789643,27.34129023789643,37.5173067496773,126.90698420463333
1994192043034462127600000000,9.0,36,9.022469828153216,45.02246982815322,37.518110467234635,126.91078238620996
2016191791954461786100000000,10.0,31,10.0,41.0,37.51780054247738,126.90794266813997
1961191701584460975800000000,2.0,6,14.665980089997172,20.66598008999717,37.51706960893022,126.9069212818014
1968191954414462090300000000,3.0,9,9.380958606292019,18.38095860629202,37.51807603893608,126.90978000443688
1978191745194462921600000000,5.0,15,10.0,25.0,37.51882314175725,126.90741238055386
2012191832774462137000000000,8.0,27,9.848502753218886,36.84850275321889,37.51811704485725,126.90840394000239
1995191711534462220800000000,14.0,52,13.312093087947005,65.312093087947,37.518191498699466,126.90703249789209
0000191903614461573800000000,1.0,3,9.72045077099668,12.72045077099668,37.51761027640388,126.9092059160757
2013191787214462038900000000,10.0,36,10.0,46.0,37.518028220659744,126.90788868998013
2013191714234461443400000000,9.0,24,16.84025238727736,40.84025238727736,37.517491060125856,126.9070638644763
1964191807504462005800000000,1.0,3,9.977336068179639,12.977336068179639,37.517998638088116,126.90811831182266
1985191794224461012100000000,1.0,3,13.013429072796265,16.013429072796264,37.51710315074445,126.90796920307456
1985191820414462113200000000,7.0,21,9.9007343668535,30.9007343668535,37.51809551372544,126.90826416618292
1980191838224462465100000000,4.0,12,9.784333588475917,21.784333588475917,37.51841273732305,126.90846525539547
1981191786404462230000000000,4.0,12,10.0,22.0,37.51820046227669,126.90787935565506
1985192098174462388100000000,11.0,33,9.076232358573233,42.076232358573236,37.51834564586243,126.91140573275449
0000191724854461016400000000,2.0,6,18.104063694901154,24.104063694901154,37.5171063793918,126.90718453991985
